corpus,doc_id,chunk_id,word_count,unique_word_count,avg_word_len,mattr,yules_k,hapax_rate,sentence_count,avg_sentence_len,sentence_len_sd,commas_per_sentence,semicolons_per_sentence,commas_per_1000w,semicolons_per_1000w,fw_the,fw_of,fw_and,fw_to,fw_a,fw_in,fw_that,fw_is,fw_for,fw_it,fw_on,fw_with,fw_as,fw_was,fw_are,fw_be,fw_at,fw_by,fw_this,fw_from,fw_or,fw_an,fw_which,fw_but,fw_not,fw_have,fw_has,fw_had,fw_they,fw_you,fw_we,fw_i,fw_he,fw_she,fw_his,fw_her,fw_their,fw_our,fw_its,fw_will,fw_would,fw_can,fw_could,fw_should,fw_may,fw_might,fw_do,fw_does,fw_did,fw_so,fw_if,fw_than,fw_then,fw_there,fw_here,punct_commas_per_1000w,punct_semicolons_per_1000w,punct_colons_per_1000w,punct_question_marks_per_1000w,punct_exclamation_marks_per_1000w,punct_hyphens_per_1000w,punct_em_dashes_per_1000w,punct_ellipses_per_1000w,punct_quotes_double_per_1000w,punct_quotes_single_per_1000w,punct_parentheses_per_1000w
Project2025,project2025,c0204,1200,520,5.0616666666666665,0.521811697574893,74.18055555555556,0.29,1,1200.0,,0.0,0.0,0.0,0.0,0.04583333333333333,0.034166666666666665,0.030833333333333334,0.016666666666666666,0.005833333333333334,0.013333333333333334,0.006666666666666667,0.010833333333333334,0.005833333333333334,0.0016666666666666668,0.0025,0.0016666666666666668,0.004166666666666667,0.0025,0.005833333333333334,0.010833333333333334,0.0008333333333333334,0.005,0.005,0.0016666666666666668,0.0033333333333333335,0.0016666666666666668,0.004166666666666667,0.0008333333333333334,0.0025,0.0008333333333333334,0.0033333333333333335,0.0,0.0016666666666666668,0.0,0.0,0.0,0.0,0.0,0.0008333333333333334,0.0,0.0,0.0,0.0033333333333333335,0.0,0.005833333333333334,0.0008333333333333334,0.0008333333333333334,0.005833333333333334,0.0008333333333333334,0.0,0.0008333333333333334,0.0008333333333333334,0.0,0.0008333333333333334,0.0033333333333333335,0.0,0.0,0.0033333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.0
Project2025,project2025,c0205,1200,568,5.1325,0.5442510699001427,117.81944444444444,0.35083333333333333,1,1200.0,,0.0,0.0,0.0,0.0,0.07166666666666667,0.043333333333333335,0.03916666666666667,0.025833333333333333,0.015,0.0175,0.009166666666666667,0.005833333333333334,0.010833333333333334,0.0016666666666666668,0.0033333333333333335,0.005833333333333334,0.004166666666666667,0.004166666666666667,0.005,0.0008333333333333334,0.0016666666666666668,0.006666666666666667,0.0016666666666666668,0.0033333333333333335,0.0,0.0025,0.005,0.0008333333333333334,0.0025,0.0033333333333333335,0.005,0.0025,0.0008333333333333334,0.0,0.0,0.0008333333333333334,0.0,0.0,0.0008333333333333334,0.0,0.0016666666666666668,0.0,0.0016666666666666668,0.0008333333333333334,0.0,0.0008333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008333333333333334,0.0,0.0008333333333333334,0.0,0.0016666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Project2025,project2025,c0206,1200,548,5.335,0.5280399429386591,117.01388888888889,0.3358333333333333,1,1200.0,,0.0,0.0,0.0,0.0,0.0675,0.04083333333333333,0.03833333333333333,0.035,0.008333333333333333,0.016666666666666666,0.013333333333333334,0.008333333333333333,0.015,0.0033333333333333335,0.0033333333333333335,0.006666666666666667,0.0016666666666666668,0.0008333333333333334,0.015,0.0025,0.005833333333333334,0.0033333333333333335,0.0025,0.005,0.005,0.005,0.0008333333333333334,0.0008333333333333334,0.0008333333333333334,0.0016666666666666668,0.005833333333333334,0.0,0.0016666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.0008333333333333334,0.0033333333333333335,0.0025,0.0016666666666666668,0.0008333333333333334,0.0008333333333333334,0.0016666666666666668,0.0016666666666666668,0.0,0.0,0.0,0.0,0.0033333333333333335,0.0016666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Project2025,project2025,c0207,1200,561,5.4625,0.5590984308131242,94.0,0.325,1,1200.0,,0.0,0.0,0.0,0.0,0.055,0.020833333333333332,0.0425,0.0425,0.015833333333333335,0.020833333333333332,0.004166666666666667,0.0075,0.019166666666666665,0.0033333333333333335,0.004166666666666667,0.008333333333333333,0.0025,0.0,0.005,0.009166666666666667,0.0016666666666666668,0.005833333333333334,0.006666666666666667,0.0025,0.004166666666666667,0.0016666666666666668,0.0016666666666666668,0.005,0.0025,0.0008333333333333334,0.005833333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008333333333333334,0.0,0.0008333333333333334,0.0016666666666666668,0.0033333333333333335,0.0025,0.0033333333333333335,0.004166666666666667,0.0008333333333333334,0.0,0.0,0.0,0.0,0.0,0.0016666666666666668,0.0008333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Project2025,project2025,c0208,1200,548,5.288333333333333,0.546453637660485,111.91666666666667,0.32083333333333336,1,1200.0,,0.0,0.0,0.0,0.0,0.06333333333333334,0.030833333333333334,0.05416666666666667,0.035,0.019166666666666665,0.014166666666666666,0.011666666666666667,0.008333333333333333,0.010833333333333334,0.006666666666666667,0.0075,0.01,0.005,0.0008333333333333334,0.005,0.009166666666666667,0.005,0.0016666666666666668,0.0025,0.005,0.0016666666666666668,0.0025,0.0016666666666666668,0.0033333333333333335,0.005,0.004166666666666667,0.006666666666666667,0.0,0.0016666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008333333333333334,0.0,0.0025,0.0033333333333333335,0.0,0.0016666666666666668,0.0016666666666666668,0.0016666666666666668,0.0008333333333333334,0.0,0.0025,0.0,0.0,0.0,0.0008333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Project2025,project2025,c0209,1200,598,5.095,0.5782567760342369,62.84722222222222,0.3616666666666667,1,1200.0,,0.0,0.0,0.0,0.0,0.04083333333333333,0.023333333333333334,0.035,0.021666666666666667,0.006666666666666667,0.0175,0.016666666666666666,0.008333333333333333,0.004166666666666667,0.005,0.0033333333333333335,0.005833333333333334,0.005833333333333334,0.0025,0.004166666666666667,0.004166666666666667,0.0016666666666666668,0.004166666666666667,0.0008333333333333334,0.005,0.0016666666666666668,0.0075,0.0016666666666666668,0.0025,0.0033333333333333335,0.0016666666666666668,0.0008333333333333334,0.0,0.0,0.0,0.004166666666666667,0.0008333333333333334,0.010833333333333334,0.0,0.0,0.0,0.0008333333333333334,0.010833333333333334,0.0025,0.0025,0.004166666666666667,0.0016666666666666668,0.0,0.0025,0.0008333333333333334,0.0008333333333333334,0.0,0.0008333333333333334,0.0008333333333333334,0.0008333333333333334,0.0016666666666666668,0.0025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Project2025,project2025,c0210,1200,570,5.3341666666666665,0.5639372325249643,87.29166666666667,0.345,1,1200.0,,0.0,0.0,0.0,0.0,0.059166666666666666,0.025833333333333333,0.034166666666666665,0.02666666666666667,0.015833333333333335,0.021666666666666667,0.0225,0.006666666666666667,0.0033333333333333335,0.0075,0.005,0.0025,0.005,0.0008333333333333334,0.005,0.009166666666666667,0.004166666666666667,0.006666666666666667,0.0033333333333333335,0.004166666666666667,0.0016666666666666668,0.0016666666666666668,0.004166666666666667,0.0,0.0025,0.0008333333333333334,0.005,0.0,0.0008333333333333334,0.0,0.0,0.0,0.0008333333333333334,0.005,0.0,0.0,0.0,0.004166666666666667,0.011666666666666667,0.0025,0.005833333333333334,0.0025,0.0008333333333333334,0.013333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0008333333333333334,0.0016666666666666668,0.0008333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Project2025,project2025,c0211,1200,519,5.466666666666667,0.5164051355206848,121.41666666666667,0.31,1,1200.0,,0.0,0.0,0.0,0.0,0.06333333333333334,0.04416666666666667,0.05416666666666667,0.03,0.009166666666666667,0.0125,0.0125,0.009166666666666667,0.004166666666666667,0.004166666666666667,0.005,0.014166666666666666,0.010833333333333334,0.0,0.0075,0.0125,0.006666666666666667,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.005833333333333334,0.004166666666666667,0.0008333333333333334,0.0033333333333333335,0.005,0.0025,0.0033333333333333335,0.0,0.0025,0.0,0.0,0.0,0.0008333333333333334,0.0,0.0,0.0,0.0008333333333333334,0.0,0.005833333333333334,0.0016666666666666668,0.0008333333333333334,0.0033333333333333335,0.0016666666666666668,0.010833333333333334,0.0,0.0,0.0008333333333333334,0.0,0.0,0.0,0.0008333333333333334,0.0008333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Project2025,project2025,c0212,1200,565,5.395,0.5594664764621969,91.08333333333333,0.3375,1,1200.0,,0.0,0.0,0.0,0.0,0.04416666666666667,0.028333333333333332,0.049166666666666664,0.03666666666666667,0.018333333333333333,0.0225,0.011666666666666667,0.0125,0.01,0.0025,0.0033333333333333335,0.004166666666666667,0.009166666666666667,0.0,0.006666666666666667,0.0033333333333333335,0.0008333333333333334,0.006666666666666667,0.0025,0.005,0.004166666666666667,0.005,0.0016666666666666668,0.0025,0.0033333333333333335,0.0025,0.0,0.0,0.0,0.0,0.0,0.0033333333333333335,0.0,0.0,0.0,0.0,0.0008333333333333334,0.0,0.0008333333333333334,0.0008333333333333334,0.0016666666666666668,0.0008333333333333334,0.0,0.0016666666666666668,0.0008333333333333334,0.0008333333333333334,0.0008333333333333334,0.0008333333333333334,0.0,0.0008333333333333334,0.0,0.0008333333333333334,0.0,0.0016666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Project2025,project2025,c0213,1200,557,5.491666666666666,0.5581455064194009,82.98611111111111,0.31416666666666665,1,1200.0,,0.0,0.0,0.0,0.0,0.04666666666666667,0.0275,0.045,0.0325,0.016666666666666666,0.015833333333333335,0.005833333333333334,0.0075,0.011666666666666667,0.0008333333333333334,0.008333333333333333,0.004166666666666667,0.0016666666666666668,0.0,0.0016666666666666668,0.010833333333333334,0.0033333333333333335,0.008333333333333333,0.005,0.005,0.005,0.004166666666666667,0.0025,0.0008333333333333334,0.004166666666666667,0.0,0.005833333333333334,0.0,0.0,0.0,0.0,0.0033333333333333335,0.0,0.0,0.0,0.0,0.0008333333333333334,0.0,0.004166666666666667,0.0,0.0,0.0025,0.0008333333333333334,0.01,0.0008333333333333334,0.0,0.0008333333333333334,0.0016666666666666668,0.0,0.0,0.0016666666666666668,0.0016666666666666668,0.0016666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Project2025,project2025,c0214,1200,542,5.381666666666667,0.5336262482168331,91.22222222222223,0.3175,1,1200.0,,0.0,0.0,0.0,0.0,0.050833333333333335,0.03166666666666667,0.0475,0.0275,0.01,0.005833333333333334,0.008333333333333333,0.008333333333333333,0.01,0.0016666666666666668,0.0075,0.0025,0.0025,0.0016666666666666668,0.004166666666666667,0.01,0.0008333333333333334,0.01,0.0033333333333333335,0.005833333333333334,0.006666666666666667,0.0016666666666666668,0.004166666666666667,0.0016666666666666668,0.0033333333333333335,0.0008333333333333334,0.0016666666666666668,0.0,0.0033333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.0008333333333333334,0.0016666666666666668,0.0008333333333333334,0.0008333333333333334,0.014166666666666666,0.0016666666666666668,0.0,0.0016666666666666668,0.0008333333333333334,0.0,0.0016666666666666668,0.0025,0.0008333333333333334,0.0008333333333333334,0.0008333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Project2025,project2025,c0215,1200,500,5.505,0.5124479315263909,127.08333333333333,0.2891666666666667,1,1200.0,,0.0,0.0,0.0,0.0,0.0775,0.04,0.04083333333333333,0.030833333333333334,0.01,0.011666666666666667,0.0075,0.006666666666666667,0.014166666666666666,0.0016666666666666668,0.006666666666666667,0.009166666666666667,0.0075,0.0,0.008333333333333333,0.010833333333333334,0.0008333333333333334,0.0075,0.0033333333333333335,0.0008333333333333334,0.0008333333333333334,0.004166666666666667,0.0033333333333333335,0.0,0.0016666666666666668,0.0016666666666666668,0.0008333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006666666666666667,0.0033333333333333335,0.0,0.0,0.0016666666666666668,0.011666666666666667,0.0,0.0,0.0008333333333333334,0.0008333333333333334,0.0,0.0,0.0008333333333333334,0.0008333333333333334,0.0,0.0008333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Project2025,project2025,c0216,1200,461,5.525833333333333,0.4834379457917261,128.47222222222223,0.24666666666666667,1,1200.0,,0.0,0.0,0.0,0.0,0.07083333333333333,0.02666666666666667,0.041666666666666664,0.0425,0.0125,0.018333333333333333,0.008333333333333333,0.008333333333333333,0.009166666666666667,0.0008333333333333334,0.005833333333333334,0.006666666666666667,0.009166666666666667,0.0008333333333333334,0.004166666666666667,0.008333333333333333,0.0016666666666666668,0.008333333333333333,0.005833333333333334,0.0016666666666666668,0.0025,0.005833333333333334,0.0008333333333333334,0.0008333333333333334,0.0,0.0016666666666666668,0.0016666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006666666666666667,0.005833333333333334,0.0,0.0008333333333333334,0.0016666666666666668,0.01,0.0,0.0,0.0,0.0008333333333333334,0.0,0.0,0.0016666666666666668,0.0,0.0,0.0008333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Project2025,project2025,c0217,1200,519,5.529166666666667,0.524490727532097,105.68055555555556,0.2975,1,1200.0,,0.0,0.0,0.0,0.0,0.07083333333333333,0.021666666666666667,0.03833333333333333,0.03166666666666667,0.011666666666666667,0.020833333333333332,0.005833333333333334,0.009166666666666667,0.011666666666666667,0.004166666666666667,0.010833333333333334,0.010833333333333334,0.008333333333333333,0.005,0.0025,0.009166666666666667,0.0,0.01,0.008333333333333333,0.0016666666666666668,0.0033333333333333335,0.0033333333333333335,0.0025,0.0016666666666666668,0.0016666666666666668,0.0008333333333333334,0.0033333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008333333333333334,0.0,0.005,0.0016666666666666668,0.0033333333333333335,0.0016666666666666668,0.0008333333333333334,0.006666666666666667,0.0008333333333333334,0.0,0.0008333333333333334,0.0,0.0,0.0008333333333333334,0.0008333333333333334,0.0033333333333333335,0.0,0.0008333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Project2025,project2025,c0218,1200,535,5.769166666666667,0.5422025677603424,100.5,0.305,1,1200.0,,0.0,0.0,0.0,0.0,0.051666666666666666,0.023333333333333334,0.059166666666666666,0.030833333333333334,0.011666666666666667,0.016666666666666666,0.0075,0.005,0.010833333333333334,0.0008333333333333334,0.009166666666666667,0.008333333333333333,0.005833333333333334,0.0008333333333333334,0.0033333333333333335,0.005,0.0033333333333333335,0.008333333333333333,0.004166666666666667,0.0033333333333333335,0.0025,0.0025,0.0,0.0016666666666666668,0.0016666666666666668,0.0008333333333333334,0.0016666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.0,0.0,0.0016666666666666668,0.0008333333333333334,0.0,0.0,0.01,0.0,0.0,0.0016666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Project2025,project2025,c0219,1200,585,5.498333333333333,0.569626248216833,85.75,0.33166666666666667,1,1200.0,,0.0,0.0,0.0,0.0,0.0525,0.0375,0.043333333333333335,0.020833333333333332,0.006666666666666667,0.020833333333333332,0.0075,0.0025,0.005833333333333334,0.0008333333333333334,0.0025,0.0016666666666666668,0.0,0.0,0.004166666666666667,0.0033333333333333335,0.0016666666666666668,0.0025,0.0025,0.004166666666666667,0.0,0.0,0.0016666666666666668,0.0008333333333333334,0.0,0.0033333333333333335,0.006666666666666667,0.0,0.0,0.0,0.0008333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0016666666666666668,0.0033333333333333335,0.004166666666666667,0.0,0.0008333333333333334,0.0,0.004166666666666667,0.0016666666666666668,0.0,0.0,0.0,0.0,0.0,0.0008333333333333334,0.0033333333333333335,0.0008333333333333334,0.0008333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Project2025,project2025,c0220,1200,508,5.594166666666666,0.4937318116975749,143.47222222222223,0.29833333333333334,1,1200.0,,0.0,0.0,0.0,0.0,0.07666666666666666,0.0375,0.06,0.018333333333333333,0.004166666666666667,0.014166666666666666,0.0033333333333333335,0.013333333333333334,0.0225,0.01,0.004166666666666667,0.005833333333333334,0.0008333333333333334,0.0016666666666666668,0.005,0.0025,0.0016666666666666668,0.01,0.004166666666666667,0.0033333333333333335,0.0,0.0008333333333333334,0.0,0.0008333333333333334,0.0,0.0008333333333333334,0.0033333333333333335,0.0,0.0008333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033333333333333335,0.0016666666666666668,0.0,0.0,0.0,0.005833333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0008333333333333334,0.0008333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Project2025,project2025,c0221,1200,487,5.2091666666666665,0.5001683309557775,112.56944444444444,0.2525,1,1200.0,,0.0,0.0,0.0,0.0,0.056666666666666664,0.015833333333333335,0.035833333333333335,0.035,0.019166666666666665,0.011666666666666667,0.006666666666666667,0.005833333333333334,0.013333333333333334,0.0016666666666666668,0.008333333333333333,0.006666666666666667,0.006666666666666667,0.0008333333333333334,0.004166666666666667,0.019166666666666665,0.004166666666666667,0.0025,0.004166666666666667,0.0025,0.0075,0.0016666666666666668,0.0016666666666666668,0.0,0.0033333333333333335,0.0008333333333333334,0.0033333333333333335,0.0,0.0025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033333333333333335,0.0,0.0016666666666666668,0.0,0.005833333333333334,0.0016666666666666668,0.0016666666666666668,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0008333333333333334,0.005,0.0008333333333333334,0.0008333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Project2025,project2025,c0222,1200,527,5.389166666666667,0.5258801711840229,131.97222222222223,0.31166666666666665,1,1200.0,,0.0,0.0,0.0,0.0,0.085,0.0325,0.04,0.02666666666666667,0.014166666666666666,0.006666666666666667,0.009166666666666667,0.011666666666666667,0.0125,0.011666666666666667,0.0075,0.005833333333333334,0.005,0.0008333333333333334,0.004166666666666667,0.014166666666666666,0.005833333333333334,0.005,0.0033333333333333335,0.004166666666666667,0.006666666666666667,0.0033333333333333335,0.0,0.0016666666666666668,0.005833333333333334,0.0016666666666666668,0.006666666666666667,0.0,0.0016666666666666668,0.0,0.0,0.0,0.0,0.0,0.0008333333333333334,0.0008333333333333334,0.0,0.0,0.004166666666666667,0.0025,0.0016666666666666668,0.0008333333333333334,0.0,0.015833333333333335,0.0016666666666666668,0.0,0.0033333333333333335,0.0,0.0,0.0016666666666666668,0.0,0.0033333333333333335,0.0,0.0008333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Project2025,project2025,c0223,1200,519,5.465833333333333,0.5191982881597718,96.86111111111111,0.2925,1,1200.0,,0.0,0.0,0.0,0.0,0.06583333333333333,0.023333333333333334,0.03916666666666667,0.0275,0.015,0.015833333333333335,0.013333333333333334,0.006666666666666667,0.006666666666666667,0.005,0.013333333333333334,0.005,0.005,0.0,0.005833333333333334,0.0033333333333333335,0.0033333333333333335,0.01,0.004166666666666667,0.006666666666666667,0.008333333333333333,0.005,0.0033333333333333335,0.0016666666666666668,0.005833333333333334,0.005,0.004166666666666667,0.0,0.0008333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004166666666666667,0.004166666666666667,0.0016666666666666668,0.0008333333333333334,0.0,0.0125,0.0,0.0,0.0025,0.0008333333333333334,0.0,0.0008333333333333334,0.0008333333333333334,0.0016666666666666668,0.0008333333333333334,0.0033333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Project2025,project2025,c0224,1200,593,5.52,0.5788388017118402,78.48611111111111,0.34833333333333333,1,1200.0,,0.0,0.0,0.0,0.0,0.04833333333333333,0.030833333333333334,0.04083333333333333,0.029166666666666667,0.0125,0.016666666666666666,0.010833333333333334,0.01,0.0075,0.006666666666666667,0.005833333333333334,0.005,0.0033333333333333335,0.0025,0.0033333333333333335,0.005,0.0,0.009166666666666667,0.004166666666666667,0.004166666666666667,0.005833333333333334,0.004166666666666667,0.0016666666666666668,0.0008333333333333334,0.0016666666666666668,0.0008333333333333334,0.0025,0.0,0.0033333333333333335,0.0,0.0,0.0016666666666666668,0.0016666666666666668,0.0,0.0,0.0,0.0,0.0,0.0008333333333333334,0.0,0.0016666666666666668,0.0,0.0,0.013333333333333334,0.0,0.0,0.0,0.0016666666666666668,0.0,0.0016666666666666668,0.0008333333333333334,0.0,0.0,0.0025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Project2025,project2025,c0225,1200,527,5.253333333333333,0.5186134094151212,122.125,0.30333333333333334,1,1200.0,,0.0,0.0,0.0,0.0,0.0725,0.0325,0.05333333333333334,0.029166666666666667,0.009166666666666667,0.014166666666666666,0.009166666666666667,0.008333333333333333,0.0125,0.0016666666666666668,0.006666666666666667,0.004166666666666667,0.0016666666666666668,0.0008333333333333334,0.009166666666666667,0.004166666666666667,0.0016666666666666668,0.0033333333333333335,0.0016666666666666668,0.0033333333333333335,0.005,0.004166666666666667,0.005833333333333334,0.0008333333333333334,0.004166666666666667,0.0025,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008333333333333334,0.0008333333333333334,0.0008333333333333334,0.004166666666666667,0.004166666666666667,0.0016666666666666668,0.0,0.0,0.010833333333333334,0.0,0.0,0.0008333333333333334,0.0,0.0,0.0,0.0008333333333333334,0.0008333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Project2025,project2025,c0226,1200,665,4.755833333333333,0.6335492154065621,45.083333333333336,0.4125,1,1200.0,,0.0,0.0,0.0,0.0,0.028333333333333332,0.0275,0.028333333333333332,0.004166666666666667,0.010833333333333334,0.009166666666666667,0.004166666666666667,0.0033333333333333335,0.009166666666666667,0.0016666666666666668,0.005833333333333334,0.0008333333333333334,0.0008333333333333334,0.0008333333333333334,0.004166666666666667,0.0025,0.0008333333333333334,0.0008333333333333334,0.004166666666666667,0.0025,0.005,0.0016666666666666668,0.0,0.0016666666666666668,0.0025,0.0,0.0,0.0,0.0008333333333333334,0.0,0.0,0.0,0.0033333333333333335,0.0,0.0008333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0008333333333333334,0.0,0.0016666666666666668,0.0016666666666666668,0.0,0.0008333333333333334,0.0008333333333333334,0.0,0.0008333333333333334,0.0,0.0,0.0,0.0,0.0008333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.0
Project2025,project2025,c0227,1200,597,4.87,0.5714807417974322,47.583333333333336,0.3441666666666667,1,1200.0,,0.0,0.0,0.0,0.0,0.0275,0.021666666666666667,0.025833333333333333,0.006666666666666667,0.01,0.005,0.0033333333333333335,0.0033333333333333335,0.005833333333333334,0.0033333333333333335,0.008333333333333333,0.0008333333333333334,0.0,0.0008333333333333334,0.0008333333333333334,0.0033333333333333335,0.0008333333333333334,0.0025,0.0008333333333333334,0.0,0.0,0.0008333333333333334,0.0008333333333333334,0.0008333333333333334,0.0016666666666666668,0.0016666666666666668,0.0,0.0,0.0,0.0,0.0,0.0008333333333333334,0.004166666666666667,0.0,0.0008333333333333334,0.0025,0.0,0.0008333333333333334,0.0008333333333333334,0.0,0.0,0.0,0.0016666666666666668,0.0033333333333333335,0.0008333333333333334,0.0,0.0,0.0,0.0008333333333333334,0.0008333333333333334,0.0,0.0008333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.0
Project2025,project2025,c0228,1200,621,4.995833333333334,0.6283537803138374,40.05555555555556,0.3641666666666667,1,1200.0,,0.0,0.0,0.0,0.0,0.03,0.014166666666666666,0.025833333333333333,0.011666666666666667,0.014166666666666666,0.015,0.0075,0.005833333333333334,0.0033333333333333335,0.0033333333333333335,0.006666666666666667,0.0033333333333333335,0.0075,0.0033333333333333335,0.0033333333333333335,0.004166666666666667,0.0,0.0033333333333333335,0.0025,0.0008333333333333334,0.0016666666666666668,0.0025,0.0,0.0008333333333333334,0.0016666666666666668,0.0,0.0008333333333333334,0.0,0.0,0.0,0.0,0.0016666666666666668,0.0033333333333333335,0.0,0.0,0.0,0.0,0.0,0.0025,0.0008333333333333334,0.0016666666666666668,0.0008333333333333334,0.0008333333333333334,0.0025,0.0008333333333333334,0.0,0.0,0.0,0.0,0.0008333333333333334,0.0,0.0008333333333333334,0.0008333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Project2025,project2025,c0229,1200,492,4.826666666666667,0.5126847360912982,88.30555555555556,0.2708333333333333,1,1200.0,,0.0,0.0,0.0,0.0,0.051666666666666666,0.025,0.021666666666666667,0.034166666666666665,0.009166666666666667,0.020833333333333332,0.0225,0.014166666666666666,0.011666666666666667,0.008333333333333333,0.005833333333333334,0.005,0.006666666666666667,0.0025,0.01,0.004166666666666667,0.005,0.009166666666666667,0.004166666666666667,0.01,0.004166666666666667,0.0033333333333333335,0.0033333333333333335,0.0016666666666666668,0.008333333333333333,0.005833333333333334,0.0016666666666666668,0.0008333333333333334,0.0033333333333333335,0.0,0.0016666666666666668,0.0,0.0,0.0,0.0,0.0,0.005,0.004166666666666667,0.004166666666666667,0.0008333333333333334,0.0033333333333333335,0.0016666666666666668,0.004166666666666667,0.0,0.0,0.0008333333333333334,0.0008333333333333334,0.0033333333333333335,0.0,0.0016666666666666668,0.0033333333333333335,0.0016666666666666668,0.0008333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
